"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1362,"2","спасибо, жду перерасчет .","2025-05-10T14:59:51.914913Z",4225635,3.527,5,"Вопрос решен","2025-05-10T14:59:51.914913Z","","","","",""
1363,"2","очень оперативно решили вопрос, спасибо!","2025-05-10T14:59:56.429694Z",4225626,3.48,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T14:59:56.429694Z","","","","",""
1364,"2","оперативно )","2025-05-10T15:00:00.645310Z",4225624,1.421,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:00:00.645310Z","","","","",""
1365,"2","красавчеги!","2025-05-10T15:00:03.966024Z",4225575,2.349,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:00:03.966024Z","","","","",""
1366,"2","спасибо","2025-05-10T15:00:06.352796Z",4225568,1.454,5,"Вопрос решен","2025-05-10T15:00:06.352796Z","","","","",""
1367,"2","спасибо! все устранено!","2025-05-10T15:00:09.500309Z",4225435,2.056,5,"Вопрос решен","2025-05-10T15:00:09.500309Z","","","","",""
1368,"2","отлично, спасибо!","2025-05-10T15:00:12.580787Z",4225323,2.065,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:00:12.580787Z","","","","",""
1369,"2","пришли очень оперативно !","2025-05-10T15:00:15.818340Z",4225170,2.353,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:00:15.818340Z","","","","",""
1370,"2","мы сами устранили","2025-05-10T15:00:18.891017Z",4225103,2.017,5,"Вопрос решен","2025-05-10T15:00:18.891017Z","","","","",""
1371,"2","отличный аккуратный специалист.","2025-05-10T15:00:27.146765Z",4225040,7.142,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:00:27.146765Z","","","","",""
1372,"2","всё было сделано быстро и качественно, огромное спасибо мастеру","2025-05-10T15:00:35.269917Z",4225032,7.004,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T15:00:35.269917Z","","","","",""
1373,"2","супер мастер","2025-05-10T15:00:39.646466Z",4224936,3.427,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T15:00:39.646466Z","","","","",""
1374,"2","мерси!","2025-05-10T15:00:42.864615Z",4224874,1.914,5,"Вопрос решен","2025-05-10T15:00:42.864615Z","","","","",""
1375,"2","оперативно! спасибо!","2025-05-10T15:00:45.488168Z",4224777,1.403,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:00:45.488168Z","","","","",""
1376,"2","спасибо большое за решение вопроса.","2025-05-10T15:00:50.319873Z",4224703,3.629,5,"Вопрос решен","2025-05-10T15:00:50.319873Z","","","","",""
1377,"2","спасибо, всё исправили","2025-05-10T15:00:55.518190Z",4224664,1.808,5,"Вопрос решен","2025-05-10T15:00:55.518190Z","","","","",""
1378,"2","спасибо! все поняла","2025-05-10T15:00:58.993596Z",4224554,2.488,5,"Вопрос решен","2025-05-10T15:00:58.993596Z","","","","",""
1379,"2","жаль не с первого раза, звонков 8","2025-05-10T15:01:04.870087Z",4224482,4.887,5,"Вопрос решен","2025-05-10T15:01:04.870087Z","","","","",""
1380,"2","спасибо за оперативность","2025-05-10T15:01:09.456849Z",4224362,2.068,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:01:09.456849Z","","","","",""
1381,"2","отлично","2025-05-10T15:01:11.975197Z",4224172,1.376,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:01:11.975197Z","","","","",""
1382,"2","просьба очищать своевременн, не дожидаясь заявок","2025-05-10T15:01:23.032490Z",4224118,10.163,5,"Вопрос решен","2025-05-10T15:01:23.032490Z","","","","",""
1383,"2","мастер отключил колонку оповещения от сети, пищать перестала , но и оповещать не будет","2025-05-10T15:01:38.841872Z",4224033,14.306,5,"{""choices"":[""Вопрос решен"",""ни к одному из перечисленных""]}","2025-05-10T15:01:38.841872Z","","","","",""
1384,"2","нашли причину","2025-05-10T15:01:43.122791Z",4224005,3.03,5,"Вопрос решен","2025-05-10T15:01:43.122791Z","","","","",""
1385,"2","оперативно, удобно!","2025-05-10T15:01:46.345804Z",4223977,2.311,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:01:46.345804Z","","","","",""
1386,"2","все отлично! выявили проблему.","2025-05-10T15:01:52.090008Z",4223959,4.801,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:01:52.090008Z","","","","",""
1387,"2","спасибо большое!!! всё очень оперативно! приятно, когда нас слышат и понимают. всего доброго!","2025-05-10T15:02:04.820627Z",4223869,11.56,5,"{""choices"":[""Нравится качество выполнения заявки"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:02:04.820627Z","","","","",""
1388,"2","всю ночь стоят палеты и стеллажи у подъезда","2025-05-10T15:02:16.653736Z",4223859,10.086,5,"ни к одному из перечисленных","2025-05-10T15:02:16.653736Z","","","","",""
1389,"2","хорошо","2025-05-10T15:02:19.018046Z",4223852,1.243,5,"Вопрос решен","2025-05-10T15:02:19.018046Z","","","","",""
1390,"2","ответа на вопрос нет","2025-05-10T15:02:22.345334Z",4223800,2.312,5,"ни к одному из перечисленных","2025-05-10T15:02:22.345334Z","","","","",""
1391,"2","благодарю вас","2025-05-10T15:02:24.734821Z",4223719,1.353,5,"Вопрос решен","2025-05-10T15:02:24.734821Z","","","","",""
1392,"2","благодарю","2025-05-10T15:02:27.324872Z",4223709,1.502,5,"Вопрос решен","2025-05-10T15:02:27.324872Z","","","","",""
1393,"2","сантехник пришел в день об обращения, вопрос решен на месте, спасибо за оперативность.","2025-05-10T15:02:35.769564Z",4223661,10.303,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T15:02:39.112981Z","","","","",""
1394,"2","спасибо за оперативность","2025-05-10T15:02:41.495055Z",4223612,1.466,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:02:41.495055Z","","","","",""
1395,"2","быстро! спасибо!","2025-05-10T15:02:43.892287Z",4223587,1.315,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:02:43.892287Z","","","","",""
1396,"2","благодарю","2025-05-10T15:02:46.057218Z",4223554,0.968,5,"Вопрос решен","2025-05-10T15:02:46.057218Z","","","","",""
1397,"2","оперативно заменили и опломбировали, спасибо!","2025-05-10T15:02:53.554895Z",4223388,6.387,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T15:02:53.554895Z","","","","",""
1398,"2","спасибо","2025-05-10T15:02:57.427021Z",4223350,1.688,5,"Вопрос решен","2025-05-10T15:02:57.427021Z","","","","",""
1399,"2","классно","2025-05-10T15:02:59.886691Z",4223285,1.553,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:02:59.886691Z","","","","",""
1400,"2","ремонтные работы по данной заявке выполнены в полном объеме и в кратчайшие сроки.","2025-05-10T15:03:11.040607Z",4223272,10.313,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T15:03:11.040607Z","","","","",""
